---------------------------------------------------------------------------------------------------------
time , latd , long , t_utc , time , altd , eps , epx , epv , ept , speed , climb , track , mode , satlt
date
1557566550.8, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566552.8, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566554.8, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566556.81, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566558.81, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566560.81, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566562.82, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566564.82, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566566.82, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566568.82, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566570.83, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566572.83, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566574.84, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566576.84, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566578.84, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566580.85, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566582.85, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566584.85, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566586.85, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566588.86, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566590.86, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566592.86, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566594.87, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566596.87, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566598.87, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566600.87, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566602.88, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566604.88, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566606.88, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566608.88, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566610.89, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566612.89, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566614.89, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566616.9, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566618.9, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566620.9, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566622.9, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566624.91, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566626.91, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566628.91, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566630.92, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566632.92, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566634.92, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566636.92, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566638.93, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566640.93, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566642.93, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566644.94, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566646.94, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566648.94, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566650.94, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566652.95, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566654.95, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566656.95, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566658.96, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566660.96, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566662.97, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566664.97, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566666.97, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566668.98, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566670.98, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566672.98, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566674.99, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566676.99, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566678.99, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566680.99, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566683.0, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566685.0, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566687.01, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566689.02, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566691.02, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566693.02, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566695.03, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566697.03, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566699.03, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566701.04, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566703.04, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566705.04, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566707.05, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566709.05, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566711.05, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566713.05, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566715.06, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566717.07, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566719.07, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 13
1557566721.07, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 13
1557566723.08, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566725.08, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566727.08, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566729.09, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566731.09, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566733.09, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566735.09, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566737.1, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566739.1, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566741.1, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566743.11, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566745.11, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566747.11, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566749.12, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566751.12, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566753.12, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566755.12, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566757.13, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566759.13, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566761.13, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566763.14, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566765.14, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566767.14, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566769.15, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566771.15, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566773.15, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566775.15, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566777.15, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566779.16, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566781.16, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566783.16, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566785.17, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566787.17, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566789.17, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566791.18, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566793.18, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566795.18, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566797.19, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566799.19, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566801.19, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566803.19, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566805.2, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566807.2, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566809.2, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566811.21, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566813.21, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566815.21, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566817.22, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566819.22, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566821.22, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566823.22, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566825.23, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566827.23, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566829.23, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566831.24, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566833.24, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566835.24, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566837.24, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 12
1557566839.25, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566841.25, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566843.25, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
1557566845.26, 42.557653333, -72.449068333, 2019-05-11T19:54:25.000Z, 1557604465.0, 27293.9, 2.844, 2.839, 8.05, 16.1, 4.563, 5.0, 46.37, 3, 11
