Chip ID     : 96
Version     : 0
Time, Temperature (C), Pressure (hPa), Humidity (%):
1557190285.53 , 23.74 , 1016.35072481 , 30.9599811312
1557190287.61 , 23.73 , 1016.3329717 , 30.9031677451
1557190289.68 , 23.76 , 1016.42909532 , 30.8925346374
1557190291.77 , 23.75 , 1016.37164922 , 30.9029893544
1557190293.88 , 23.73 , 1016.32460211 , 30.8618868615
1557190295.95 , 23.74 , 1016.34134132 , 30.866934705
1557190298.06 , 23.75 , 1016.3538958 , 30.8926836438
1557190300.17 , 23.74 , 1016.39041638 , 30.9753956814
1557190302.3 , 23.76 , 1016.42491022 , 30.9235714026
1557190304.43 , 23.75 , 1016.3987864 , 31.1613669245
1557190306.54 , 23.76 , 1016.42909532 , 31.4557872799
1557190308.63 , 23.76 , 1016.329929 , 31.6056536604
1557190310.74 , 23.77 , 1016.48134434 , 31.4194570277
1557190312.88 , 23.76 , 1016.38318983 , 31.1560297575
1557190314.99 , 23.76 , 1016.3654361 , 31.1818955279
1557190317.09 , 23.76 , 1016.36962092 , 31.1405270977
1557190319.2 , 23.77 , 1016.40512864 , 31.1818110425
1557190321.31 , 23.76 , 1016.36962092 , 31.1870348673
1557190323.42 , 23.77 , 1016.38737472 , 31.0784870066
1557190325.52 , 23.78 , 1016.42186852 , 31.000824811
1557190327.65 , 23.77 , 1016.32371456 , 30.8769113634
1557190329.77 , 23.77 , 1016.40512864 , 30.9751023516
1557190331.88 , 23.76 , 1016.37063521 , 30.8408855557
1557190333.98 , 23.76 , 1016.38838888 , 30.8925346374
1557190336.09 , 23.76 , 1016.39675875 , 30.9286503963
1557190338.2 , 23.76 , 1016.34248312 , 30.8201231196
1557190340.3 , 23.76 , 1016.37900495 , 30.8770010676
1557190342.41 , 23.77 , 1016.4093136 , 30.8975535956
1557190344.55 , 23.77 , 1016.39574452 , 30.9078896181
1557190346.66 , 23.76 , 1016.36125128 , 30.9752197116
1557190348.77 , 23.77 , 1016.32371456 , 30.9957737808
1557190350.87 , 23.76 , 1016.35186725 , 31.3679195244
1557190352.98 , 23.77 , 1016.36860637 , 31.336807111
1557190355.09 , 23.77 , 1016.34666784 , 31.2283466816
1557190357.19 , 23.77 , 1016.35085257 , 31.2386537506
1557190359.3 , 23.78 , 1016.41768354 , 30.9440063992
1557190361.44 , 23.76 , 1016.34248312 , 30.9544897185
1557190363.55 , 23.77 , 1016.32789919 , 31.0112481315
1557190365.66 , 23.77 , 1016.40512864 , 30.9957737808
1557190367.76 , 23.77 , 1016.2830076 , 30.9027513694
1557190369.9 , 23.78 , 1016.40309978 , 30.9232453549
1557190372.03 , 23.77 , 1016.3863603 , 30.8044976718
1557190374.14 , 23.76 , 1016.329929 , 30.8202137829
1557190376.21 , 23.78 , 1016.36759155 , 30.8561191084
1557190378.34 , 23.78 , 1016.40829927 , 30.8406145643
1557190380.45 , 23.76 , 1016.27565413 , 30.8408855557
1557190382.52 , 23.75 , 1016.28085379 , 30.8719528224
1557190384.59 , 23.77 , 1016.3550373 , 30.9027216107
1557190386.7 , 23.76 , 1016.31534534 , 30.7736103794
1557190388.81 , 23.77 , 1016.34666784 , 30.8976131695
1557190390.92 , 23.78 , 1016.38116078 , 30.8251099501
1557190393.05 , 23.76 , 1016.31534534 , 30.8666352296
1557190395.16 , 23.76 , 1016.36962092 , 30.9079787985
1557190397.27 , 23.76 , 1016.31534534 , 30.7270970092
1557190399.37 , 23.75 , 1016.33931298 , 30.6755389304
1557190401.48 , 23.76 , 1016.35605202 , 30.7426015359
1557190403.59 , 23.75 , 1016.31737494 , 30.6756010077
1557190405.69 , 23.75 , 1016.37583413 , 30.7427548415
1557190407.8 , 23.74 , 1016.32257405 , 30.572300938
1557190409.92 , 23.73 , 1016.35173838 , 30.5621545938
1557190412.03 , 23.73 , 1016.33817024 , 30.5363143803
1557190414.14 , 23.73 , 1016.36530652 , 30.6138344376
1557190416.25 , 23.73 , 1016.3287869 , 30.598299105
1557190418.35 , 23.72 , 1016.32143091 , 30.5984563874
1557190420.46 , 23.71 , 1016.3725302 , 30.7484431548
1557190422.57 , 23.71 , 1016.30887649 , 30.7742501546
1557190424.71 , 23.69 , 1016.30253294 , 30.753824497
1557190426.81 , 23.69 , 1016.32028516 , 30.8054667932
1557190428.92 , 23.7 , 1016.33283994 , 30.7950413575
1557190431.03 , 23.7 , 1016.32345729 , 30.815680494
1557190433.13 , 23.68 , 1016.27641127 , 30.7952534958
1557190435.24 , 23.69 , 1016.32966756 , 30.7434898952
1557190437.35 , 23.69 , 1016.33385253 , 30.7847977515
1557190439.46 , 23.69 , 1016.3474199 , 30.8313029204
1557190441.63 , 23.69 , 1016.3474199 , 30.8984759413
1557190443.77 , 23.69 , 1016.3474199 , 30.774463184
1557190445.87 , 23.68 , 1016.31292775 , 30.7746152777
1557190447.98 , 23.67 , 1016.26905433 , 30.883242745
1557190450.09 , 23.68 , 1016.30455789 , 30.8056784696
1557190452.19 , 23.65 , 1016.26689385 , 30.8162839873
1557190454.27 , 23.66 , 1016.25231518 , 30.80069295
1557190456.35 , 23.67 , 1016.28680605 , 30.8367106136
1557190458.45 , 23.67 , 1016.32750683 , 30.9193810154
1557190460.6 , 23.66 , 1016.30658177 , 30.7955260768
1557190462.7 , 23.66 , 1016.28363335 , 30.7386593568
1557190464.81 , 23.64 , 1016.32217091 , 30.7233731284
1557190466.92 , 23.64 , 1016.26891709 , 30.9301277444
1557190469.02 , 23.63 , 1016.27025023 , 30.8837167067
1557190471.1 , 23.65 , 1016.34829281 , 30.9041177415
1557190473.2 , 23.64 , 1016.30023446 , 30.7492681268
1557190475.31 , 23.65 , 1016.31697472 , 30.8421476803
1557190477.45 , 23.64 , 1016.29604941 , 30.945626938
1557190479.56 , 23.63 , 1016.29186437 , 30.9094916493
1557190481.66 , 23.63 , 1016.26054724 , 30.8371911471
1557190483.77 , 23.62 , 1016.32552456 , 30.8321425002
1557190485.88 , 23.62 , 1016.28482702 , 30.8373088789
1557190487.98 , 23.61 , 1016.25033625 , 30.8374588772
1557190490.09 , 23.61 , 1016.25452122 , 30.9304202465
1557190492.2 , 23.62 , 1016.32133933 , 31.1111442678
1557190494.34 , 23.6 , 1016.26909722 , 31.1733033856
1557190496.44 , 23.6 , 1016.32335907 , 31.0183299931
1557190498.55 , 23.6 , 1016.24196633 , 31.0958175639
1557190500.66 , 23.6 , 1016.28266267 , 31.1578063612
1557190502.76 , 23.59 , 1016.24817197 , 31.07013185
1557190504.84 , 23.6 , 1016.24716176 , 31.1630283022
1557190506.94 , 23.61 , 1016.3087837 , 31.0285750654
1557190509.08 , 23.61 , 1016.25971679 , 30.8736520646
1557190511.23 , 23.61 , 1016.2868478 , 30.9356452266
1557190513.36 , 23.6 , 1016.25134676 , 30.9563679871
1557190515.47 , 23.6 , 1016.29204296 , 30.7858870703
1557190517.57 , 23.6 , 1016.26491215 , 30.9150400573
1557190519.68 , 23.6 , 1016.30142314 , 30.8892395393
1557190521.79 , 23.6 , 1016.26491215 , 30.7393908057
1557190523.89 , 23.6 , 1016.28266267 , 30.8116879209
1557190526.03 , 23.58 , 1016.26375642 , 30.7810238446
1557190528.11 , 23.58 , 1016.2491819 , 30.6362814202
1557190530.22 , 23.58 , 1016.25437668 , 30.677672821
1557190532.29 , 23.6 , 1016.31080323 , 30.6412921675
1557190534.4 , 23.59 , 1016.25336698 , 30.6207514682
1557190536.5 , 23.59 , 1016.26693204 , 30.605252568
1557190538.61 , 23.57 , 1016.27313607 , 30.6054090379
1557190540.72 , 23.57 , 1016.26058047 , 30.7966423769
1557190542.82 , 23.57 , 1016.28770975 , 30.739818236
1557190544.96 , 23.54 , 1016.2458571 , 30.6884670859
1557190547.07 , 23.55 , 1016.28034771 , 30.7244735648
1557190549.17 , 23.54 , 1016.30011348 , 30.8331024232
1557190551.28 , 23.53 , 1016.30112109 , 30.7195527018
1557190553.39 , 23.52 , 1016.23499553 , 30.8953557697
1557190555.46 , 23.52 , 1016.25692981 , 30.9469475766
1557190557.57 , 23.52 , 1016.23918081 , 30.8178486959
1557190559.68 , 23.53 , 1016.27467892 , 30.8642758647
1557190561.82 , 23.51 , 1016.27669345 , 30.9367641828
1557190563.92 , 23.51 , 1016.22662498 , 30.9677244411
1557190566.03 , 23.51 , 1016.24538121 , 30.9161338699
1557190568.14 , 23.5 , 1016.28707802 , 30.8335837892
1557190570.24 , 23.5 , 1016.24119584 , 30.947152584
1557190572.35 , 23.48 , 1016.12633607 , 30.7872798768
1557190574.43 , 23.52 , 1016.25793733 , 30.8592298232
1557190576.53 , 23.51 , 1016.24956657 , 30.8179687964
1557190578.67 , 23.5 , 1016.22344723 , 30.7612431827
1557190580.78 , 23.51 , 1016.27250797 , 30.7560173364
1557190582.92 , 23.51 , 1016.23181783 , 30.8076686469
1557190585.05 , 23.48 , 1016.23065355 , 30.8389579451
1557190587.16 , 23.48 , 1016.18577986 , 30.9577743538
1557190589.26 , 23.47 , 1016.24522269 , 30.911352075
1557190591.37 , 23.48 , 1016.25777922 , 30.807969301
1557190593.5 , 23.47 , 1016.18260152 , 30.7771315014
1557190595.61 , 23.47 , 1016.23685171 , 30.8907529441
1557190597.72 , 23.46 , 1016.2743592 , 30.8288977555
1557190599.83 , 23.44 , 1016.19499721 , 30.8755558026
1557190601.9 , 23.43 , 1016.25125492 , 30.8344207074
1557190603.97 , 23.44 , 1016.24087398 , 30.9169283804
1557190606.08 , 23.41 , 1016.18127123 , 30.8397935797
1557190608.17 , 23.42 , 1016.18863722 , 30.8086599189
1557190610.28 , 23.42 , 1016.20320363 , 30.8552258693
1557190612.4 , 23.41 , 1016.24070621 , 30.9947656849
1557190614.51 , 23.4 , 1016.2500816 , 30.9844673831
1557190616.62 , 23.39 , 1016.29277102 , 30.9949680824
1557190618.72 , 23.39 , 1016.24790264 , 30.9433626268
1557190620.83 , 23.39 , 1016.30114313 , 31.0671983043
1557190622.94 , 23.39 , 1016.18428445 , 31.0259485027
1557190625.01 , 23.41 , 1016.29495106 , 30.8914914701
1557190627.12 , 23.4 , 1016.2500816 , 31.0051217975
1557190629.26 , 23.4 , 1016.26364275 , 30.9741401293
1557190631.36 , 23.41 , 1016.24070621 , 31.278753758
1557190633.47 , 23.41 , 1016.16352451 , 31.0773543686
1557190635.58 , 23.42 , 1016.22932193 , 31.2062740634
1557190637.69 , 23.42 , 1016.21157477 , 31.015247288
1557190639.79 , 23.43 , 1016.25125492 , 30.9996691858
1557190641.9 , 23.43 , 1016.22413154 , 30.9170459408
1557190644.01 , 23.42 , 1016.21576035 , 30.9584161062
1557190646.15 , 23.42 , 1016.21157477 , 30.9222980092
1557190648.25 , 23.41 , 1016.22195512 , 30.8965962852
1557190650.36 , 23.41 , 1016.25845323 , 31.0567001532
1557190652.47 , 23.41 , 1016.22614078 , 30.958532667
1557190654.6 , 23.42 , 1016.24807361 , 30.9997848217
1557190656.73 , 23.41 , 1016.19901807 , 31.0359884318
1557190658.84 , 23.41 , 1016.23133071 , 30.927608492
1557190660.95 , 23.42 , 1016.21676504 , 31.0204686358
1557190663.08 , 23.42 , 1016.21576035 , 30.9377604687
1557190665.18 , 23.43 , 1016.24187888 , 30.8963603143
1557190667.29 , 23.43 , 1016.23769322 , 30.8963898188
1557190669.4 , 23.42 , 1016.23869782 , 30.8500023859
1557190671.5 , 23.41 , 1016.30750904 , 30.8500916606
1557190673.61 , 23.4 , 1016.26364275 , 30.9896309984
1557190675.72 , 23.4 , 1016.2323347 , 30.9535146831
1557190677.85 , 23.4 , 1016.26364275 , 30.886357218
1557190679.96 , 23.4 , 1016.27720391 , 30.9947946058
1557190682.07 , 23.4 , 1016.28239314 , 31.0103430396
1557190684.18 , 23.38 , 1016.22597026 , 30.8762959561
1557190686.28 , 23.38 , 1016.25309158 , 30.8866229742
1557190688.39 , 23.36 , 1016.25091091 , 30.8765029374
1557190690.5 , 23.36 , 1016.27803149 , 31.0210725853
1557190692.6 , 23.37 , 1016.28640368 , 30.9590567279
1557190694.69 , 23.35 , 1016.28840734 , 31.0056985463
1557190696.8 , 23.35 , 1016.28003501 , 30.9799413758
1557190698.91 , 23.35 , 1016.22579517 , 31.0470594365
1557190701.01 , 23.35 , 1016.24772712 , 30.9850464908
1557190703.12 , 23.35 , 1016.26647504 , 31.1348272283
1557190705.23 , 23.36 , 1016.23735063 , 31.1243328925
1557190707.33 , 23.38 , 1016.34383006 , 31.0105735781
1557190709.46 , 23.37 , 1016.24572248 , 30.9797096464
1557190711.58 , 23.37 , 1016.30415025 , 30.9796806697
1557190713.69 , 23.38 , 1016.28021292 , 31.1138095145
1557190715.79 , 23.38 , 1016.28021292 , 31.0673407634
1557190717.9 , 23.39 , 1016.2750242 , 30.9795067605
1557190720.01 , 23.38 , 1016.31152042 , 31.0053526092
1557190722.12 , 23.39 , 1016.25208852 , 31.1188880863
1557190724.25 , 23.4 , 1016.27820718 , 31.0568429772
1557190726.39 , 23.39 , 1016.28758218 , 31.0723616774
1557190728.53 , 23.38 , 1016.28958752 , 31.1499794547
1557190730.63 , 23.38 , 1016.25309158 , 30.9795647396
1557190732.74 , 23.39 , 1016.29277102 , 31.1292145514
1557190734.85 , 23.39 , 1016.25208852 , 31.072418609
1557190736.96 , 23.4 , 1016.32307633 , 31.0361605492
1557190739.06 , 23.38 , 1016.25727749 , 31.0518224643
1557190741.14 , 23.39 , 1016.30214577 , 30.9640164641
1557190743.24 , 23.4 , 1016.30951526 , 31.0619778646
1557190745.38 , 23.34 , 1016.19030365 , 31.1503713923
1557190747.46 , 23.37 , 1016.24053387 , 31.0777524773
1557190749.54 , 23.39 , 1016.28858498 , 31.0311405771
1557190751.64 , 23.38 , 1016.30314814 , 30.9744303897
1557190753.75 , 23.38 , 1016.31252259 , 31.005439125
1557190755.86 , 23.37 , 1016.33545748 , 31.0984049174
1557190757.96 , 23.38 , 1016.34801636 , 30.9898914471
1557190760.07 , 23.37 , 1016.27702933 , 31.1190854161
1557190762.18 , 23.36 , 1016.28740564 , 31.1346868376
1557190764.3 , 23.36 , 1016.27803149 , 31.0159094884
1557190766.41 , 23.36 , 1016.2967797 , 31.1347149204
1557190768.52 , 23.34 , 1016.2716627 , 31.1297206781
1557190770.59 , 23.35 , 1016.26647504 , 31.0986878211
1557190772.66 , 23.35 , 1016.28840734 , 31.0211875065
1557190774.76 , 23.37 , 1016.31771072 , 31.0468021801
1557190776.86 , 23.36 , 1016.29159178 , 31.0417248952
1557190778.97 , 23.37 , 1016.3135245 , 31.0778093126
1557190781.11 , 23.37 , 1016.29996409 , 31.1552544376
1557190783.22 , 23.36 , 1016.27803149 , 31.1707990175
1557190785.32 , 23.37 , 1016.26765487 , 31.1242202926
1557190787.43 , 23.37 , 1016.2947759 , 31.1758504609
1557190789.54 , 23.36 , 1016.21960449 , 30.9952859044
1557190791.65 , 23.38 , 1016.32508116 , 31.1241076554
1557190793.79 , 23.38 , 1016.34383006 , 31.0054102887
1557190795.92 , 23.38 , 1016.33864191 , 31.015679298
1557190798.06 , 23.39 , 1016.34701444 , 31.1085615902
1557190800.16 , 23.38 , 1016.2937736 , 31.108646351
1557190802.27 , 23.39 , 1016.26983529 , 31.0259197727
1557190804.38 , 23.4 , 1016.2959542 , 30.9845253359
1557190806.48 , 23.4 , 1016.25945689 , 31.1187470665
1557190808.59 , 23.4 , 1016.22295931 , 31.0102853817
1557190810.7 , 23.4 , 1016.30432625 , 30.9638128445
1557190812.8 , 23.42 , 1016.32006708 , 30.9739368081
1557190814.9 , 23.4 , 1016.26464619 , 30.9897178356
1557190816.97 , 23.4 , 1016.273018 , 30.9999870947
1557190819.08 , 23.39 , 1016.28758218 , 31.0310544756
1557190821.15 , 23.4 , 1016.273018 , 31.0826031621
1557190823.26 , 23.41 , 1016.25426741 , 31.0464016274
1557190825.36 , 23.4 , 1016.23652045 , 30.9534855286
1557190827.47 , 23.41 , 1016.28038626 , 30.9327136904
1557190829.58 , 23.41 , 1016.24907774 , 30.9637255439
1557190831.69 , 23.42 , 1016.32006708 , 31.020411063
1557190833.82 , 23.42 , 1016.26582088 , 31.015247288
1557190835.93 , 23.42 , 1016.26163509 , 31.0462584618
1557190838.04 , 23.42 , 1016.24288351 , 30.9016128041
1557190840.14 , 23.43 , 1016.2741925 , 30.9015833337
1557190842.25 , 23.42 , 1016.27000669 , 30.8861208313
1557190844.36 , 23.43 , 1016.28256414 , 31.0254597747
1557190846.46 , 23.43 , 1016.29194003 , 31.0254885421
1557190848.57 , 23.42 , 1016.34300408 , 30.9016717378
1557190850.71 , 23.4 , 1016.31788743 , 30.9999582055
1557190852.82 , 23.4 , 1016.30014022 , 30.9276964048
1557190854.93 , 23.39 , 1016.32407888 , 31.0723901444
1557190857.03 , 23.4 , 1016.26883209 , 31.0877949859
1557190859.14 , 23.39 , 1016.27921018 , 31.0207851188
1557190861.25 , 23.38 , 1016.33864191 , 30.958882125
1557190863.38 , 23.38 , 1016.33864191 , 30.9433918239
1557190865.52 , 23.38 , 1016.2937736 , 31.072503989
1557190867.66 , 23.37 , 1016.26346887 , 31.0003335819
1557190869.77 , 23.38 , 1016.26246628 , 30.9744303897
1557190871.87 , 23.38 , 1016.30314814 , 31.0776956327
1557190873.98 , 23.38 , 1016.26246628 , 31.0363899082
1557190876.09 , 23.37 , 1016.28121538 , 30.9796516907
1557190878.19 , 23.37 , 1016.26765487 , 31.0674262108
1557190880.3 , 23.37 , 1016.2947759 , 31.0157944119
1557190882.41 , 23.38 , 1016.33864191 , 31.1395971412
1557190884.55 , 23.38 , 1016.25309158 , 31.082830417
1557190886.66 , 23.38 , 1016.26665224 , 31.1912560353
1557190888.76 , 23.36 , 1016.2738454 , 31.0262643787
1557190890.87 , 23.38 , 1016.30314814 , 31.1396532876
1557190892.98 , 23.38 , 1016.28021292 , 31.0518510399
1557190895.08 , 23.37 , 1016.27702933 , 31.0209863699
1557190897.19 , 23.38 , 1016.30733428 , 31.0518510399
1557190899.33 , 23.34 , 1016.26228894 , 31.1348552995
1557190901.43 , 23.36 , 1016.2738454 , 31.0469165396
1557190903.54 , 23.36 , 1016.24672494 , 31.0159382517
1557190905.65 , 23.36 , 1016.2967797 , 31.1502034751
1557190907.75 , 23.36 , 1016.2289788 , 31.1502034751
1557190909.86 , 23.36 , 1016.23316471 , 31.1553383463
1557190911.97 , 23.36 , 1016.2644712 , 31.1759618814
1557190914.08 , 23.37 , 1016.3135245 , 31.0932984774
1557190916.21 , 23.36 , 1016.2644712 , 31.1656361458
1557190918.32 , 23.36 , 1016.2738454 , 31.0469165396
1557190920.43 , 23.36 , 1016.25609914 , 31.0314561031
1557190922.53 , 23.36 , 1016.27903338 , 31.1347430009
1557190924.64 , 23.35 , 1016.24772712 , 31.145096672
1557190926.75 , 23.36 , 1016.27903338 , 31.0418107358
1557190928.85 , 23.35 , 1016.27066115 , 31.1812638133
1557190931.0 , 23.36 , 1016.29159178 , 31.1294958263
1557190933.17 , 23.35 , 1016.25710113 , 31.243215713
1557190935.27 , 23.34 , 1016.22160924 , 31.0522508528
1557190937.38 , 23.34 , 1016.23617095 , 31.2175405428
1557190939.49 , 23.34 , 1016.30296869 , 31.0832277532
1557190941.59 , 23.35 , 1016.28840734 , 31.2018868783
1557190943.7 , 23.35 , 1016.26128719 , 31.0883055263
1557190945.81 , 23.35 , 1016.30196742 , 31.098631259
1557190947.94 , 23.33 , 1016.23198493 , 31.2278930647
1557190950.05 , 23.34 , 1016.22261121 , 31.1917279301
1557190952.16 , 23.35 , 1016.26128719 , 31.0521652171
1557190954.26 , 23.34 , 1016.244543 , 31.0522793933
1557190956.37 , 23.34 , 1016.26228894 , 31.1193671171
1557190958.48 , 23.34 , 1016.19967762 , 31.0574707087
1557190960.58 , 23.34 , 1016.28522256 , 31.0729305734
1557190962.69 , 23.35 , 1016.28840734 , 31.1192826313
1557190964.83 , 23.35 , 1016.20704695 , 31.1037941137
1557190966.93 , 23.36 , 1016.26547325 , 31.1708826468
1557190969.04 , 23.36 , 1016.24253897 , 31.1656919599
1557190971.15 , 23.36 , 1016.25609914 , 30.9591730831
1557190973.26 , 23.35 , 1016.26128719 , 30.9902095163
1557190975.36 , 23.35 , 1016.220607 , 31.0521652171
1557190977.47 , 23.34 , 1016.24035697 , 31.0368195534
1557190979.55 , 23.36 , 1016.26965932 , 31.0366191177
1557190981.69 , 23.34 , 1016.19967762 , 31.0677962398
1557190983.8 , 23.35 , 1016.26128719 , 30.9902095163
1557190985.9 , 23.36 , 1016.2738454 , 30.9952859044
1557190988.01 , 23.34 , 1016.19967762 , 31.0316567452
1557190990.08 , 23.36 , 1016.26965932 , 31.0159670126
1557190992.19 , 23.35 , 1016.30715496 , 31.0264078653
1557190994.3 , 23.33 , 1016.28622369 , 31.0007373918
1557190996.4 , 23.33 , 1016.30497042 , 31.0885605126
1557190998.54 , 23.31 , 1016.22142946 , 30.9906716578
1557191000.69 , 23.31 , 1016.30697108 , 30.995805367
1557191002.82 , 23.3 , 1016.28603914 , 31.0578980591
1557191004.93 , 23.31 , 1016.22142946 , 31.0061592725
1557191007.03 , 23.3 , 1016.20468527 , 31.0269239332
1557191009.14 , 23.31 , 1016.24017551 , 31.1817362339
1557191011.25 , 23.3 , 1016.26829384 , 31.0372772622
1557191013.35 , 23.31 , 1016.28922546 , 31.1300576753
1557191015.49 , 23.3 , 1016.29959814 , 31.2024402853
1557191017.59 , 23.31 , 1016.27566625 , 31.0577841504
1557191019.7 , 23.32 , 1016.2433609 , 31.1248391293
1557191021.81 , 23.31 , 1016.18593921 , 31.2127093164
1557191023.91 , 23.3 , 1016.26410753 , 31.1766852039
1557191026.02 , 23.31 , 1016.31215745 , 31.1971951278
1557191028.13 , 23.3 , 1016.23598935 , 31.2178990317
1557191030.24 , 23.31 , 1016.24854784 , 31.1352200117
1557191032.37 , 23.31 , 1016.27147997 , 31.2023573338
1557191034.48 , 23.31 , 1016.21205628 , 31.2177887695
1557191036.59 , 23.31 , 1016.26729369 , 31.1043023051
1557191038.7 , 23.29 , 1016.20668645 , 31.0993658368
1557191040.77 , 23.3 , 1016.24536218 , 31.1611431274
1557191042.88 , 23.3 , 1016.27248015 , 31.1817917684
1557191044.98 , 23.3 , 1016.24536218 , 31.2024402853
1557191047.09 , 23.31 , 1016.30697108 , 31.130029605
1557191049.23 , 23.31 , 1016.24854784 , 31.0268093168
1557191051.34 , 23.3 , 1016.23598935 , 31.0475448489
1557191053.41 , 23.33 , 1016.24654596 , 31.1660266489
1557191055.52 , 23.32 , 1016.27885202 , 31.088645466
1557191057.63 , 23.32 , 1016.2694788 , 31.1402422605
1557191059.73 , 23.31 , 1016.32053035 , 30.9803176172
1557191061.84 , 23.32 , 1016.2611064 , 31.0989987453
1557191063.95 , 23.32 , 1016.31115748 , 31.000939125
1557191066.09 , 23.29 , 1016.27348006 , 30.954737062
1557191068.2 , 23.29 , 1016.23798996 , 31.0012559031
1557191070.33 , 23.31 , 1016.28922546 , 30.9958342038
1557191072.46 , 23.3 , 1016.24536218 , 31.0682227057
1557191074.57 , 23.3 , 1016.25054866 , 31.0631172677
1557191076.67 , 23.3 , 1016.23598935 , 31.0630319421
1557191078.77 , 23.3 , 1016.25892116 , 31.0527357242
1557191080.88 , 23.31 , 1016.31215745 , 31.078462247
1557191083.01 , 23.3 , 1016.23698979 , 31.1302260477
1557191085.12 , 23.31 , 1016.30278468 , 31.0319718085
1557191087.23 , 23.31 , 1016.24854784 , 31.093921103
1557191089.33 , 23.3 , 1016.20987206 , 31.0837662628
1557191091.41 , 23.3 , 1016.29959814 , 31.0837096173
1557191093.52 , 23.3 , 1016.27666647 , 31.0010831501
1557191095.62 , 23.3 , 1016.23598935 , 31.1766018242
1557191097.73 , 23.29 , 1016.27447971 , 31.1458243508
1557191099.84 , 23.3 , 1016.27766641 , 31.0476304398
1557191101.98 , 23.29 , 1016.26092105 , 31.114852078
1557191104.08 , 23.29 , 1016.26929372 , 31.114795805
1557191106.19 , 23.3 , 1016.29022551 , 31.1507908173
1557191108.3 , 23.28 , 1016.21605893 , 31.1045561169
1557191110.37 , 23.28 , 1016.29840957 , 31.0065619174
1557191112.45 , 23.29 , 1016.28803838 , 31.0270957876
1557191114.55 , 23.29 , 1016.30059773 , 31.0321721562
1557191116.66 , 23.3 , 1016.30378457 , 31.1404663602
