     Time    , ADC Output
1557270432.81, 0
1557270434.81, 0
1557270436.81, 0
1557270438.82, 0
1557270440.82, 0
1557270442.82, 0
1557270444.82, 0
1557270446.83, 0
1557270448.83, 0
1557270450.83, 0
1557270452.83, 0
1557270454.84, 0
1557270456.84, 0
1557270458.84, 0
1557270460.84, 0
1557270462.85, 0
1557270464.85, 0
1557270466.85, 0
1557270468.85, 0
1557270470.86, 0
1557270472.86, 0
1557270474.86, 0
1557270476.86, 0
1557270478.87, 0
1557270480.87, 0
1557270482.87, 0
1557270484.87, 0
1557270486.88, 0
1557270488.88, 0
1557270490.88, 0
1557270492.88, 0
1557270494.89, 0
1557270496.89, 0
1557270498.89, 0
1557270500.89, 0
1557270502.9, 0
1557270504.9, 0
1557270506.9, 0
1557270508.9, 0
1557270510.9, 0
1557270512.91, 0
1557270514.91, 0
1557270516.91, 0
1557270518.91, 0
1557270520.92, 0
1557270522.92, 0
1557270524.92, 0
1557270526.92, 0
1557270528.93, 0
1557270530.93, 0
1557270532.93, 0
1557270534.93, 0
1557270536.94, 0
1557270538.94, 0
1557270540.94, 0
1557270542.94, 0
1557270544.95, 0
1557270546.95, 0
1557270548.95, 0
1557270550.95, 0
1557270552.96, 0
1557270554.96, 0
1557270556.96, 0
1557270558.96, 0
1557270560.96, 0
1557270562.97, 0
1557270564.97, 0
1557270566.97, 0
1557270568.97, 0
1557270570.98, 0
1557270572.98, 0
1557270574.98, 0
1557270576.98, 0
1557270578.99, 0
1557270580.99, 0
1557270582.99, 0
1557270584.99, 0
1557270587.0, 0
1557270589.0, 0
1557270591.0, 0
1557270593.0, 0
1557270595.01, 0
1557270597.01, 0
1557270599.01, 0
1557270601.01, 0
1557270603.01, 0
1557270605.02, 0
1557270607.02, 0
1557270609.02, 0
1557270611.02, 0
1557270613.03, 0
1557270615.03, 0
1557270617.03, 0
1557270619.03, 0
1557270621.04, 0
1557270623.04, 0
1557270625.04, 0
1557270627.04, 0
1557270629.05, 0
1557270631.05, 0
1557270633.05, 0
1557270635.05, 0
1557270637.06, 0
1557270639.06, 0
1557270641.06, 0
1557270643.06, 0
1557270645.06, 0
1557270647.07, 0
1557270649.07, 0
1557270651.07, 0
1557270653.07, 0
1557270655.08, 0
1557270657.08, 0
1557270659.08, 0
1557270661.08, 0
1557270663.09, 0
1557270665.09, 0
1557270667.09, 0
1557270669.09, 0
1557270671.1, 0
1557270673.1, 0
1557270675.1, 0
1557270677.1, 0
1557270679.11, 0
1557270681.11, 0
1557270683.11, 0
1557270685.11, 0
1557270687.12, 0
1557270689.12, 0
1557270691.12, 0
1557270693.12, 0
1557270695.12, 0
1557270697.13, 0
1557270699.13, 0
1557270701.13, 0
1557270703.13, 0
1557270705.13, 0
1557270707.14, 0
1557270709.14, 0
1557270711.14, 0
1557270713.14, 0
1557270715.15, 0
1557270717.15, 0
1557270719.15, 0
1557270721.15, 0
1557270723.16, 0
1557270725.16, 0
1557270727.16, 0
1557270729.16, 0
1557270731.17, 0
1557270733.17, 0
1557270735.17, 0
1557270737.17, 0
1557270739.18, 0
1557270741.18, 0
1557270743.18, 0
1557270745.18, 0
1557270747.19, 0
1557270749.19, 0
1557270751.19, 0
1557270753.19, 0
1557270755.19, 0
1557270757.2, 0
1557270759.2, 0
1557270761.2, 0
1557270763.2, 0
1557270765.21, 0
1557270767.21, 0
1557270769.21, 0
1557270771.21, 0
1557270773.22, 0
1557270775.22, 0
1557270777.22, 0
1557270779.22, 0
1557270781.23, 0
1557270783.23, 0
1557270785.23, 0
1557270787.23, 0
1557270789.24, 0
1557270791.24, 0
1557270793.24, 0
1557270795.24, 0
1557270797.25, 0
1557270799.25, 0
1557270801.25, 0
1557270803.25, 0
1557270805.25, 0
1557270807.26, 0
1557270809.26, 0
1557270811.26, 0
1557270813.26, 0
1557270815.27, 0
1557270817.27, 0
1557270819.27, 0
1557270821.27, 0
1557270823.28, 0
1557270825.28, 0
1557270827.28, 0
1557270829.28, 0
1557270831.29, 0
1557270833.29, 0
1557270835.29, 0
1557270837.29, 0
1557270839.3, 0
1557270841.3, 0
1557270843.3, 0
1557270845.3, 0
1557270847.31, 0
1557270849.31, 0
1557270851.31, 0
1557270853.31, 0
1557270855.32, 0
1557270857.32, 0
1557270859.32, 0
1557270861.32, 0
1557270863.32, 0
1557270865.33, 0
1557270867.33, 0
1557270869.33, 0
1557270871.33, 0
1557270873.34, 0
1557270875.34, 0
1557270877.34, 0
1557270879.34, 0
1557270881.35, 0
1557270883.35, 0
1557270885.35, 0
1557270887.35, 0
1557270889.36, 0
1557270891.36, 0
1557270893.36, 0
1557270895.36, 0
1557270897.37, 0
1557270899.37, 0
1557270901.37, 0
1557270903.37, 0
1557270905.37, 0
1557270907.38, 0
1557270909.38, 0
1557270911.38, 0
1557270913.38, 0
1557270915.39, 0
1557270917.39, 0
1557270919.39, 0
1557270921.39, 0
1557270923.4, 0
1557270925.4, 0
1557270927.4, 0
1557270929.4, 0
1557270931.41, 0
1557270933.41, 0
1557270935.41, 0
1557270937.41, 0
1557270939.42, 0
1557270941.42, 0
1557270943.42, 0
1557270945.42, 0
1557270947.43, 0
15572
